t,pwr
26.6,629.8856000000029
26.7,632.7536000000002
26.8,636.4170297029764
26.9,643.7868069306963
27.0,652.3114999999926
27.1,658.4305000000019
27.2,662.9644999999967
27.3,658.2394999999785
27.4,645.2789999999993
27.5,642.8970000000033
27.6,639.7852475247511
27.7,635.0846000000066
27.8,627.5127999999889
27.9,618.3515999999934
28.0,605.687400000014
28.1,590.1443999999906
28.2,601.1473999999426
28.3,651.0722000000333
28.4,668.3957425742599
28.5,670.0089000000019
28.6,666.5171999999957
28.7,661.0767000000042
28.8,656.1985999999979
28.9,654.1532000000007
29.0,652.8137000000014
29.1,650.865530693068
29.2,642.5495405940727
29.3,624.9395999999908
29.4,618.8184000000005
29.5,617.7716000000005
29.6,616.7799999999986
29.7,616.3555999999994
29.8,618.2584000000033
29.9,620.6778217821778
30.0,621.5772999999992
30.1,622.1004
30.2,621.8908000000001
30.3,633.4748000000511
30.4,660.0227999999997
30.5,661.5569306930668
30.6,665.087
30.7,670.0269999999999
30.8,674.9810000000066
30.9,677.387
31.0,676.6519999999989
31.1,677.724
31.2,671.7977722772279
31.3,658.7159821782218
31.4,660.3665
31.5,660.955999999999
31.6,662.4888999999998
31.7,660.5243000000023
31.8,654.3010999999981
31.9,645.888199999998
32.0,637.8627722772302
32.1,629.4983999999947
32.2,617.1708000000025
32.3,626.7420000000318
32.4,684.9156000000128
32.5,698.1348000000045
32.6,679.2531999999984
32.7,674.4360000000015
32.8,665.2439603960333
32.9,652.7152999999992
33.0,638.4762000000254
33.1,622.3849999999887
33.2,606.7651999999991
33.3,618.5191000000541
33.4,678.7007000000006
33.5,683.9053990099077
33.6,678.8927603960361
33.7,672.856600000001
33.8,673.3173999999941
33.9,668.8354000000004
34.0,671.0899999999932
34.1,675.1826000000013
34.2,677.5298000000015
34.3,676.512178217805
34.4,662.8724999999986
34.5,664.8549999999826
34.6,675.7149999999988
34.7,673.8875000000007
34.8,674.8025000000064
34.9,674.8899999999907
35.0,663.0299999999977
35.1,663.1290099009866
35.2,658.9467999999997
35.3,657.5459999999944
35.4,646.2512000000231
35.5,626.5956000000015
35.6,625.109999999999
35.7,623.3176000000032
35.8,619.6757188118776
35.9,615.0940237623806
36.0,613.1179999999914
36.1,620.6165999999898
36.2,612.6673000000017
36.3,609.8368999999958
36.4,606.8650999999998
36.5,607.2235999999998
36.6,608.257920792083
36.7,611.6295999999986
36.8,615.1484000000062
36.9,619.6087999999984
37.0,623.3379999999958
37.1,627.6345999999983
37.2,631.5205999999982
37.3,635.2119801980247
37.4,638.6478999999993
37.5,640.9302000000002
37.6,640.8021999999999
37.7,640.9313000000005
37.8,638.5641999999968
37.9,635.8975000000012
38.0,630.2506000000051
38.1,623.0921782178231
38.2,616.0260000000029
38.3,609.472
38.4,601.636
38.5,610.3519999999605
38.6,680.9100000000001
38.7,685.2439999999999
38.8,685.136
38.9,683.4122772277226
39.0,681.4178000000003
39.1,679.5342999999991
39.2,675.0369000000013
39.3,668.098499999998
39.4,659.1173999999978
39.5,650.6186000000008
39.6,646.1448514851468
39.7,638.1733999999993
39.8,624.8719999999993
39.9,622.3593999999997
40.0,614.9532000000196
40.1,604.140999999995
40.2,593.2979999999995
40.3,583.3853999999955
40.4,586.8618811881247
40.5,641.4042999999924
40.6,648.2598000000116
40.7,663.496400000002
40.8,670.7003000000059
40.9,679.0846000000022
41.0,685.747199999995
41.1,689.3985000000041
41.2,695.2296039603978
41.3,700.113200000005
41.4,705.7452000000034
41.5,709.1060000000159
41.6,699.9984000000023
41.7,703.8719999999973
41.8,705.7004000000011
41.9,706.7253306930684
42.0,706.8210148514811
42.1,706.9965000000022
42.2,708.8995000000031
42.3,705.8169999999939
42.4,700.1809999999946
42.5,697.1264999999789
42.6,712.4640445544534
42.7,709.6274257425786
42.8,705.6937999999959
42.9,696.0608000000411
43.0,653.9266000000207
43.1,631.0535999999756
43.2,607.6704000000219
43.3,584.0091999999784
43.4,563.5577227722938
43.5,544.9341000000119
43.6,527.3909999999763
43.7,508.9740000000131
43.8,489.966399999977
43.9,472.42840000001115
44.0,458.31839999999954
44.1,458.89439999999985
44.2,458.7848514851485
44.3,458.7439999999999
44.4,458.6904
44.5,458.61160000000007
44.6,458.5452
44.7,458.5064
44.8,458.21711683167973
44.9,456.14509504950524
45.0,455.0479
45.1,454.9379
45.2,454.8301
45.3,454.7378999999998
45.4,454.6301
45.5,454.540198019802
45.6,454.451
45.7,454.361
45.8,454.258
45.9,454.06
46.0,454.06
46.1,454.06
46.2,454.06
46.3,454.06
46.4,454.06
46.5,454.06
46.6,454.06
46.7,454.06
46.8,454.0392999999999
46.9,453.8193069306931
47.0,453.71445544554456
47.1,453.76
47.2,453.764
47.3,453.81320000000005
47.4,453.8548
47.5,453.9108
47.6,453.9192
47.7,453.9092079207921
47.8,453.8993
47.9,453.8928
48.0,453.9272000000001
48.1,453.8886
48.2,453.8686
48.3,453.85
48.4,453.84509999999995
48.5,453.7723762376239
48.6,453.6669999999999
48.7,453.6241999999999
48.8,453.69540000000006
48.9,453.7812
49.0,453.797
49.1,453.75540000000007
49.2,453.8441999999999
49.3,453.9123762376238
49.4,453.94899999999996
49.5,453.9334999999999
49.6,454.0055000000001
49.7,454.1139999999999
49.8,454.1869999999999
49.9,454.12749999999994
50.0,454.0814851485148
50.1,454.1124000000001
50.2,454.1692
50.3,454.1471999999999
50.4,454.0784
50.5,454.0384
50.6,453.99799999999993
50.7,453.9408910891091
50.8,453.71249999999964
50.9,453.46580000000006
51.0,453.33209999999997
51.1,453.4
51.2,453.4
51.3,453.4
51.4,453.4011881188119
51.5,453.44179999999994
51.6,453.5318
51.7,453.61800000000005
51.8,453.51819999999987
51.9,453.43
52.0,453.43039999999996
52.1,453.44960000000003
52.2,453.42861386138617
52.3,453.3621000000004
52.4,453.5697
52.5,453.5398
52.6,453.5194
52.7,453.4589
52.8,453.35300000000063
52.9,453.649603960396
53.0,453.61
53.1,453.53999999999996
53.2,453.52
53.3,453.43
53.4,453.39
53.5,453.27
53.6,453.28
53.7,453.260198019802
53.8,453.26
53.9,453.2303
54.0,453.1112000000002
54.1,453.11
54.2,453.11
54.3,453.08029999999997
54.4,453.0602
54.5,453.06
54.6,453.06
54.7,453.0698
54.8,453.07
54.9,453.05039999999997
55.0,453.02060000000006
55.1,453.02
55.2,453.02
55.3,453.0491
55.4,453.05
55.5,453.05
55.6,453.05
