t,pwr
23.3,352.87760000000003
23.4,352.76759999999985
23.5,352.84239999999994
23.6,352.86
23.7,352.5407999999995
23.8,352.6311999999999
23.9,352.8263366336637
24.0,352.7687
24.1,352.84129999999993
24.2,352.86
24.3,352.8766
24.4,352.86339999999996
24.5,352.8766
24.6,352.69740000000013
24.7,352.8259999999999
24.8,352.69564356435654
24.9,352.82400000000035
25.0,352.696
25.1,352.7338
25.2,352.75
25.3,352.7664
25.4,352.5321999999995
25.5,352.7014
25.6,352.6024000000001
25.7,352.8216831683169
25.8,352.70180000000005
25.9,352.91110000000003
26.0,352.80800000000005
26.1,352.77
26.2,352.77
26.3,352.8429
26.4,352.86
26.5,352.6170000000001
26.6,352.65864356435634
26.7,352.82400000000007
26.8,352.628
26.9,352.80200000000013
27.0,352.772
27.1,352.83799999999997
27.2,352.69999999999993
27.3,352.65999999999997
27.4,352.65999999999997
27.5,352.908
27.6,352.97
27.7,352.82779999999997
27.8,352.9322
27.9,352.7408999999998
28.0,352.9960000000001
28.1,352.76400000000064
28.2,352.60889999999995
28.3,352.80330000000004
28.4,352.5597999999997
28.5,352.7772277227724
28.6,352.7898000000001
28.7,352.6139999999999
28.8,352.5856
28.9,352.57439999999997
29.0,352.7962000000001
29.1,352.94579999999985
29.2,352.74379999999985
29.3,352.59419999999994
29.4,352.79396039603995
29.5,352.6366999999998
29.6,352.57
29.7,352.65470000000005
29.8,352.68
29.9,352.9880000000003
30.0,352.8566999999998
30.1,352.7823
30.2,352.703
30.3,352.68
30.4,352.68
30.5,352.81680000000017
30.6,352.63960000000026
30.7,352.79040000000026
30.8,352.7764000000001
30.9,352.8336000000001
31.0,352.72319999999985
31.1,352.59640000000013
31.2,352.79040000000026
31.3,352.86
31.4,352.7249999999998
31.5,352.5975000000001
31.6,352.63749999999993
31.7,352.65999999999997
31.8,352.8099999999999
31.9,352.5749999999996
32.0,352.48
32.1,352.69749999999965
32.2,352.83683168316827
32.3,352.86
32.4,352.94140000000016
32.5,352.67400000000015
32.6,352.86599999999964
32.7,352.8072000000001
32.8,352.55020000000025
32.9,352.5466000000001
33.0,352.7031999999999
33.1,352.7646534653465
33.2,352.77
33.3,352.7554
33.4,352.76460000000003
33.5,352.8357
33.6,352.86
33.7,352.72860000000003
33.8,352.8113999999999
33.9,352.7796999999998
34.0,352.6843
34.1,352.7391999999999
34.2,352.626
34.3,352.6347999999999
34.4,352.80400000000003
34.5,352.43520000000024
34.6,352.77399999999966
34.7,352.6819999999999
34.8,352.64919999999995
34.9,352.68
35.0,352.68
35.1,352.88589999999994
35.2,352.89189999999996
35.3,352.93809999999996
35.4,352.8279999999999
35.5,352.9119999999999
35.6,352.7641000000001
35.7,352.82200000000006
35.8,352.6606732673268
35.9,352.78759405940616
36.0,352.663
36.1,352.5070000000002
36.2,352.669
36.3,352.827
36.4,352.7829999999999
36.5,352.764
36.6,352.83299999999986
36.7,352.73400000000004
36.8,352.6037623762376
36.9,352.7701000000003
37.0,352.9359
37.1,352.6940000000005
37.2,352.57
37.3,352.6942
37.4,352.7638
37.5,352.6941
37.6,352.65999999999997
37.7,352.7351485148515
37.8,352.8311999999999
37.9,353.0096000000001
38.0,353.08
38.1,353.0052000000001
38.2,352.97
38.3,352.8952000000001
38.4,352.8736
38.5,352.80519999999996
38.6,352.6959405940595
38.7,352.73370000000006
38.8,352.69630000000006
38.9,352.6734
39.0,352.5459999999999
39.1,352.73459999999966
39.2,352.7393999999999
39.3,352.81399999999985
39.4,352.9403000000001
39.5,352.71792079207944
39.6,352.57680000000005
39.7,352.76140000000026
39.8,352.6686000000002
39.9,352.4973999999999
40.0,352.59859999999986
40.1,352.6766
40.2,352.6073999999999
40.3,520.3419999998497
40.4,665.8350336634477
40.5,720.38956435642
40.6,732.7285000000008
40.7,695.8264999999359
40.8,718.0344999999779
40.9,742.4205000000031
41.0,742.6295000000005
41.1,743.2404999999983
41.2,706.9609999999356
41.3,873.4979999999022
41.4,827.9861386135734
41.5,750.5215999999995
41.6,743.6412000000124
41.7,739.8463999999999
41.8,715.4048000000357
41.9,727.5336000000559
42.0,739.2628000000004
42.1,737.6687999999999
42.2,753.7939999999977
42.3,726.3943564356871
42.4,725.937300000052
42.5,725.2950999999968
42.6,725.4014999999918
42.7,514.6330999999457
42.8,560.6987999998132
42.9,628.360599999915
43.0,640.5447000000081
43.1,727.3588999999263
43.2,765.8514336633651
43.3,745.1695207920947
43.4,716.7657999999892
43.5,742.6093999999737
43.6,725.1308000000289
43.7,734.246400000022
43.8,765.1007999999923
43.9,744.7965999999824
44.0,738.108199999993
44.1,725.8152534653598
44.2,682.7463861386113
44.3,668.1822999999986
44.4,703.2030000000351
44.5,712.8331000000042
44.6,758.5564999999804
44.7,761.837799999967
44.8,749.3022999999974
44.9,753.3451999999995
45.0,779.1025999999904
45.1,770.2951485149125
45.2,762.472
45.3,738.47
45.4,763.1280000000676
45.5,765.794
45.6,750.815999999993
45.7,779.164
45.8,770.696
45.9,759.4260000000093
46.0,723.1511881188028
46.1,757.001299999884
46.2,673.7049999999515
46.3,679.401800000036
46.4,674.7646999998635
46.5,631.5350000000019
46.6,710.5635999998574
46.7,699.6585999999755
46.8,607.1432999999813
46.9,627.966138613982
47.0,706.6872000000313
47.1,671.5042000000955
47.2,627.2882000000018
47.3,711.8837999998764
47.4,704.0545999999467
47.5,607.4217999999628
47.6,632.6997999999112
47.7,706.0980000000237
47.8,657.2959168317707
47.9,623.1171376237845
48.0,711.1596000000889
48.1,704.8334000000672
48.2,609.5209999999422
48.3,635.4807999999329
48.4,702.3076000000237
48.5,647.3322999999164
48.6,625.1505999999672
48.7,714.1390000000789
48.8,704.8075247525243
48.9,614.5455999999275
49.0,637.8399999999621
49.1,700.0675999999602
49.2,645.5239999998905
49.3,630.5715999999753
49.4,717.2140000000923
49.5,702.5148000000386
49.6,616.3292000000964
49.7,639.3226732674268
49.8,677.2020000000011
49.9,757.8305000001761
50.0,668.1555000000329
50.1,613.5344999998433
50.2,719.5015000000909
50.3,688.2875000000139
50.4,615.7749999999638
50.5,654.2089999999891
50.6,688.817821782194
50.7,638.7315999999892
50.8,643.77619999993
50.9,714.3478000000887
51.0,686.4999999999854
51.1,627.5816000000164
51.2,660.9270000000105
51.3,689.6254000000113
51.4,638.6117999998856
51.5,600.4628059405943
51.6,643.4701801979646
51.7,702.7827000000157
51.8,674.0805000000614
51.9,616.3081999999538
52.0,641.7481000000286
52.1,671.1571000000068
52.2,625.0598999999698
52.3,627.0258999999502
52.4,689.975300000086
52.5,663.0467603959884
52.6,612.8360000000025
52.7,707.4652000001191
52.8,636.7788000001403
52.9,564.657600000093
53.0,631.0612000000033
53.1,631.3747999999968
53.2,665.0360000000369
53.3,674.5284000000161
53.4,616.8246534652866
53.5,623.1671999999801
53.6,705.9401999999823
53.7,687.825199999902
53.8,634.6232999999995
53.9,677.8959000000737
54.0,682.3847000000161
54.1,613.833300000015
54.2,621.4042000000695
54.3,703.6546534653369
54.4,689.1049999998693
54.5,637.4300000000001
54.6,689.2599999998954
54.7,686.265
54.8,599.625
54.9,601.4050000000897
