t,pwr
2806.1,66.23666666666657
2806.2,66.3464462809917
2806.3,66.2553043478257
2806.4,66.15719298245614
2806.5,66.18
2806.6,66.17732283464571
2806.7,66.16157480314963
2806.8,66.17487603305787
2806.9,66.20827868852462
2807.0,66.2937288135594
2807.1,66.3379487179488
2807.2,66.20358974358925
2807.3,66.40017094017159
2807.4,66.26258620689615
2807.5,66.195948275862
2807.6,66.15808695652176
2807.7,66.17599999999986
2807.8,66.21133333333316
2807.9,66.15205128205135
2808.0,66.17769230769231
2808.1,66.18
2808.2,66.20768595041321
2808.3,66.19578512396677
2808.4,66.14826446280995
2808.5,66.1786991869919
2808.6,66.1461788617887
2808.7,66.16655737704912
2808.8,66.18
2808.9,66.18
2809.0,66.1950000000001
2809.1,66.26642857142849
2809.2,66.2216949152543
2809.3,66.31016260162627
2809.4,66.32748031496055
2809.5,66.25008196721305
2809.6,66.18296610169497
2809.7,66.24228813559303
2809.8,66.2953913043479
2809.9,66.12538461538462
2810.0,66.05545454545455
2810.1,66.11280991735538
2810.2,66.1190076335878
2810.3,66.11137404580153
2810.4,66.13102564102566
2810.5,66.20163793103454
2810.6,66.20688000000001
2810.7,66.1717355371899
2810.8,66.29292682926793
2810.9,66.05715447154466
2811.0,66.16238095238111
2811.1,66.16378151260501
2811.2,66.08692307692293
2811.3,66.13747826086953
2811.4,66.07177777777787
2811.5,66.13103703703698
2811.6,66.0528571428573
2811.7,66.00471074380155
2811.8,66.07705882352946
2811.9,66.10934959349595
2812.0,66.07682926829274
2812.1,66.15558333333311
2812.2,66.09398437500022
2812.3,66.0181034482763
2812.4,66.14750000000002
2812.5,66.13083333333334
2812.6,66.07015748031506
2812.7,66.1052845528453
2812.8,66.13911290322578
2812.9,66.13400000000014
2813.0,66.19853658536556
2813.1,66.05219512195112
2813.2,66.10311475409813
2813.3,66.11387096774185
2813.4,66.07
2813.5,66.0668965517242
2813.6,66.01517241379322
2813.7,66.05426229508187
2813.8,66.11422764227655
2813.9,66.11733870967731
2814.0,66.06840000000008
2814.1,66.10840000000003
2814.2,66.06897435897443
2814.3,66.06
2814.4,66.03723577235772
2814.5,66.0414285714285
2814.6,66.13666666666654
2814.7,66.09068965517255
2814.8,66.03347826086942
2814.9,66.00533898305085
2815.0,66.02707317073158
2815.1,66.10024390243886
2815.2,66.12517241379334
2815.3,66.05338842975205
2815.4,66.01206611570252
2815.5,66.04740157480309
2815.6,66.06
2815.7,110.21086206873014
2815.8,180.91285714288088
2815.9,214.8614705882173
2816.0,234.13794117647836
2816.1,256.52076923076925
2816.2,273.5710000000117
2816.3,265.8344827585599
2816.4,243.0155172413364
2816.5,188.6005982906272
2816.6,216.2121739130214
2816.7,213.8824137931228
2816.8,219.50454545473391
2816.9,265.7989256198145
2817.0,249.23283333333688
2817.1,241.3745000000036
2817.2,277.1310743800818
2817.3,265.6391056909968
2817.4,253.07403361342992
2817.5,275.8464800001594
2817.6,204.03848000022464
2817.7,213.15741379304745
2817.8,230.67520661160836
2817.9,242.8983606557456
2818.0,258.9604347825835
2818.1,280.6508695652288
2818.2,260.04181818198145
2818.3,210.67818181801857
2818.4,218.080495867809
2818.5,227.57237704917804
2818.6,213.57944000011616
2818.7,195.7380701751173
2818.8,293.2941791042524
2818.9,238.00313432818933
2819.0,247.1385714286227
2819.1,284.7806956521301
2819.2,279.01952755934576
2819.3,203.72338842979244
2819.4,275.34322314041515
2819.5,237.91233333340864
2819.6,235.52758064513944
2819.7,257.6128205127927
2819.8,264.29658119653953
2819.9,234.8275862067795
2820.0,190.92241379302084
2820.1,235.21771929828293
2820.2,243.68219512195333
2820.3,213.82081967205104
2820.4,190.3170399999679
2820.5,219.7364516129176
2820.6,211.56709677420196
2820.7,246.3042622950564
2820.8,252.71540983603344
2820.9,233.79
2821.0,228.92448275860983
2821.1,293.9717391304643
2821.2,260.01521739130027
2821.3,274.61247863253067
2821.4,265.65327731091816
2821.5,227.74413223148923
2821.6,204.3333333332234
2821.7,241.3578048780111
2821.8,254.42284552846013
2821.9,199.25455284558728
2822.0,197.44692307690903
2822.1,223.3113333333382
2822.2,237.14
2822.3,237.38298245627223
2822.4,272.9443859650017
2822.5,246.02859374998923
2822.6,255.9477777777268
2822.7,234.53859504144867
2822.8,206.6849600001416
2822.9,243.827304347845
2823.0,251.41860869564857
2823.1,252.19260869565224
2823.2,203.5198305084649
2823.3,214.814482758725
2823.4,243.33931034484283
2823.5,221.55298245618863
2823.6,187.5277586207201
2823.7,230.7260344825859
2823.8,239.26247863249264
2823.9,258.6442500000452
2824.0,246.90771186434637
2824.1,243.14168141593348
2824.2,264.8606779661265
2824.3,255.30258064515436
2824.4,251.65741935482907
2824.5,255.0258119658141
2824.6,251.92533333333472
2824.7,247.22850000000076
2824.8,245.2369747899195
2824.9,245.8984347826065
2825.0,244.3853913043501
2825.1,241.38782608695848
2825.2,246.0263247863088
2825.3,251.39168067227985
2825.4,253.52641025640813
2825.5,211.4925
2825.6,87.59608695652202
2825.7,87.33521739130539
2825.8,88.83834782608915
2825.9,89.02905982905988
2826.0,151.07384615380226
2826.1,214.7370434782216
2826.2,241.0884482758092
2826.3,251.7940336134375
2826.4,241.48310924367183
2826.5,238.4687288135531
2826.6,236.576725663718
2826.7,233.7734782608734
2826.8,231.9844067796595
2826.9,231.7917948717954
2827.0,233.6926956521732
2827.1,243.04566371681264
2827.2,243.56778761061827
2827.3,234.7969230769231
2827.4,232.18093220338977
2827.5,235.7585470085445
2827.6,262.256086956482
2827.7,295.50488000016946
2827.8,241.96087999997468
2827.9,214.7296694214214
2828.0,189.19333333330783
2828.1,182.2450413223025
2828.2,191.72894736840283
2828.3,202.45713043481533
2828.4,232.5933043477804
2828.5,209.92373913045628
2828.6,207.30438016528743
2828.7,196.1911111111552
2828.8,208.02400000011883
2828.9,256.3103448277379
2829.0,298.9042105261676
2829.1,210.43929824557168
2829.2,249.0493220339015
2829.3,187.3222580643237
2829.4,170.2866115702465
2829.5,216.9241176470256
2829.6,268.7164516129022
2829.7,266.2567741935545
2829.8,265.853793103448
2829.9,245.9810344827505
2830.0,219.6763157894927
2830.1,200.4782644628328
2830.2,206.95093220318668
2830.3,260.47056910568807
2830.4,255.47869918699536
2830.5,241.296949152562
2830.6,228.63706896553788
2830.7,229.08534482755456
2830.8,253.6187719298716
2830.9,288.6809677419324
2831.0,267.5358064515943
2831.1,243.1817073170813
2831.2,197.4072950819892
2831.3,178.73868421058174
2831.4,192.53758333335176
2831.5,209.8314285713716
2831.6,253.66336134455625
2831.7,261.3744347825916
2831.8,255.8111475409681
2831.9,217.73783333321623
2832.0,196.4833057851652
2832.1,228.83041322312704
2832.2,268.5824793387623
2832.3,243.65853658533467
2832.4,230.17546218488064
2832.5,217.20585365854004
2832.6,212.28619047619836
2832.7,229.2891596637985
2832.8,263.02865546220033
2832.9,268.0713223140527
2833.0,245.66041322308735
2833.1,208.68868852462657
2833.2,181.61168067222772
2833.3,194.2275409835885
2833.4,188.18655737705143
2833.5,217.5357377048965
2833.6,233.88109243696732
2833.7,223.6844094489124
2833.8,199.3002666666677
2833.9,200.92693333333196
2834.0,215.67559322030417
2834.1,257.0439999998856
2834.2,288.88451612910967
2834.3,243.31254237292407
2834.4,255.62610169490577
2834.5,183.58419354845
2834.6,170.7406779660796
2834.7,214.9016949151897
2834.8,254.96478260865663
2834.9,242.3214655172364
2835.0,258.2438793103274
2835.1,229.5175423729281
2835.2,195.7793333333883
2835.3,196.15780487810804
2835.4,229.9413600000501
2835.5,268.89317073170207
2835.6,221.3728455285115
2835.7,243.6393220338413
2835.8,231.0776859503591
2835.9,222.2311206896614
2836.0,241.82505434782468
2836.1,260.8413586956602
2836.2,253.3733333333522
2836.3,223.5426315789238
2836.4,210.9444827586097
2836.5,196.91
2836.6,179.91826446283864
2836.7,203.7539344261687
2836.8,237.71256000008145
2836.9,248.6455371900356
2837.0,213.61150793651012
2837.1,193.0797619047419
2837.2,238.81637931018048
2837.3,311.5642241379061
2837.4,287.4556410256365
2837.5,222.55
2837.6,247.4629661016529
2837.7,266.0313675216259
2837.8,162.16811965776444
2837.9,267.4595652175577
2838.0,291.537692307657
2838.1,255.35711864408384
2838.2,240.59813559309657
2838.3,266.79456692910725
2838.4,234.4481102362112
2838.5,203.6879487179048
2838.6,236.2239999999481
2838.7,257.89584000003526
2838.8,247.5065354330662
2838.9,238.79
2839.0,266.5227586206679
2839.1,217.0576271187232
2839.2,220.76186440671708
2839.3,249.76241379314703
2839.4,252.5719298245175
2839.5,226.11146341463245
2839.6,218.4529268292765
2839.7,199.8191869919154
2839.8,214.61800000005096
2839.9,227.5709677419352
2840.0,230.77574803146865
2840.1,244.24558333340948
2840.2,213.8039166667428
2840.3,207.4710743801648
2840.4,201.1224137931082
2840.5,244.5706896550324
2840.6,299.6534482760462
2840.7,224.38931034472787
2840.8,259.7168965517574
2840.9,265.378000000004
2841.0,192.2777049179164
2841.1,190.1984999999459
2841.2,243.13253968253463
2841.3,243.53852173909144
2841.4,227.8950434782683
2841.5,260.08128205130294
2841.6,250.046637168183
2841.7,228.32705882356703
2841.8,204.0909090908237
2841.9,193.9180000000869
2842.0,244.9764347825133
2842.1,181.5242608696581
2842.2,178.56034482757295
2842.3,199.32210526318352
2842.4,210.04898305084728
2842.5,234.75173913045973
2842.6,261.8946551723378
2842.7,192.72714285714468
2842.8,240.5842857144046
2842.9,176.0543478261174
2843.0,160.44830508473882
2843.1,198.9659482757318
2843.2,243.84330578506805
2843.3,255.03999999999692
2843.4,241.0399999999818
2843.5,222.21570247934315
