t,pwr
577.4,996.1595999999992
577.5,998.3545999999997
577.6,998.7108000000009
577.7,995.1614851485131
577.8,993.8509999999992
577.9,999.7879999999998
578.0,1001.0219603960398
578.1,999.0127990099006
578.2,1003.1975999999995
578.3,999.925714285715
578.4,998.8875999999992
578.5,994.3872000000005
578.6,997.1758415841582
578.7,996.658100000001
578.8,998.8725999999997
578.9,999.2926831683164
579.0,999.737067326733
579.1,1000.9591999999983
579.2,998.5522000000027
579.3,1002.5080059405958
579.4,998.990904950494
579.5,1002.5589000000002
579.6,1001.4837999999995
579.7,1003.7580999999927
579.8,995.6801999999993
579.9,998.6677227722772
580.0,998.44
580.1,992.0899999999999
580.2,990.65
580.3,993.9272277227694
580.4,994.6629000000001
580.5,991.9276999999995
580.6,999.5824000000018
580.7,998.02306930693
580.8,1002.1745999999972
580.9,997.5462000000032
581.0,998.8278217821776
581.1,995.9211999999978
581.2,993.1333999999979
581.3,994.8929999999992
581.4,993.8263366336637
581.5,927.9432000000126
581.6,943.6607999999965
581.7,950.9484000000061
581.8,948.6821782178217
581.9,944.2084999999998
582.0,959.5030000000008
582.1,965.7255000000004
582.2,947.380499999999
582.3,968.3910891088913
582.4,980.7874000000028
582.5,1000.2242000000059
582.6,993.2607999999975
582.7,997.1887128712896
582.8,998.6359999999993
582.9,992.9726000000037
583.0,993.6932000000005
583.1,990.4283168316804
583.2,991.4556000000011
583.3,985.8016000000024
583.4,998.5470063006279
583.5,1130.5923981651047
583.6,1028.786000000039
583.7,1001.5882000000006
583.8,1001.4830000000001
583.9,998.5053465346537
584.0,1001.5722
584.1,1001.7453
584.2,999.6684
584.3,997.0706930693094
584.4,999.0999999999999
584.5,991.7079999999977
584.6,997.218495049507
584.7,998.8543306930692
584.8,995.5273000000028
584.9,991.4131000000028
585.0,995.8218811881155
585.1,997.0013999999999
585.2,990.8515999999946
585.3,995.3877999999966
585.4,997.0264356435644
585.5,999.0766999999995
585.6,998.9993000000002
585.7,1002.1318000000031
585.8,1001.300297029703
585.9,1000.9656
586.0,1002.4916000000001
586.1,1000.6248514851478
586.2,998.7649999999996
586.3,998.5349999999999
586.4,1000.1474999999999
586.5,994.2467326732634
586.6,989.141399999998
586.7,986.672199999999
586.8,984.7762000000012
586.9,982.0553465346549
587.0,983.3350999999989
587.1,992.2568000000051
587.2,982.4730999999866
587.3,936.563663366348
587.4,884.9644000000067
587.5,840.0440000000058
587.6,791.2052000000069
587.7,740.9499009900974
587.8,697.4097000000093
587.9,646.7100999999943
588.0,589.059399999994
588.1,535.3255999999947
588.2,493.6933663366235
588.3,480.35800000000233
588.4,479.183
588.5,478.3856238532107
588.6,473.9068633027508
588.7,471.0865346534652
588.8,470.70600000000024
588.9,470.431188118812
589.0,470.2556000000001
589.1,470.0365999999999
589.2,469.8828
589.3,469.7857425742575
589.4,469.682
589.5,469.65125544554456
589.6,469.5971722772277
589.7,469.4588
589.8,469.3786
589.9,469.30227722772275
590.0,469.15479999999997
590.1,469.0184
590.2,468.8916
590.3,468.8078217821783
590.4,468.7130000000001
590.5,468.5565
590.6,468.45799999999997
590.7,468.40732673267325
590.8,468.2936000000001
590.9,468.2092
591.0,468.19465346534656
591.1,468.1635
591.2,468.15574257425743
591.3,468.09720000000004
591.4,468.03520000000003
591.5,468.0192
591.6,467.974
591.7,467.9708
591.8,467.99
591.9,467.90840000000003
592.0,467.8759
592.1,467.9149
592.2,467.849405940594
592.3,467.835
592.4,467.83000000000004
592.5,467.76
592.6,467.7647524752475
592.7,467.7507999999999
592.8,467.7002
592.9,467.76839999999993
593.0,467.8061910891089
593.1,467.7554059405941
593.2,467.80280000000005
593.3,467.812
593.4,467.7888
593.5,467.82950495049505
593.6,467.7695
593.7,467.70410000000004
593.8,467.6781188118813
593.9,467.538
594.0,467.4484
594.1,467.4745544554455
594.2,467.3944999999999
594.3,467.31699999999995
594.4,467.30950000000007
594.5,467.2154455445545
594.6,467.182
594.7,467.1968
594.8,467.1973386138614
594.9,467.2157
595.0,467.16700000000003
595.1,467.1057
595.2,467.1301
595.3,467.0976237623762
595.4,467.00419999999997
595.5,467.01
595.6,466.9344
595.7,466.8383168316832
595.8,466.81720000000007
595.9,466.7249
596.0,466.6723
596.1,466.67782178217817
596.2,466.6119999999999
596.3,466.568
596.4,466.586
596.5,466.5539603960396
596.6,466.5873
596.7,466.60659999999996
596.8,466.5973
596.9,466.6631683168317
597.0,466.6848
597.1,466.6676
597.2,466.6838
597.3,466.66366336633666
597.4,466.6682247524752
597.5,466.75
597.6,466.7611
597.7,466.82396039603964
597.8,466.8892
597.9,466.89879999999994
598.0,466.96799999999996
598.1,466.97119999999995
598.2,466.9413861386139
598.3,466.9765
598.4,466.9735
598.5,466.97999999999996
598.6,466.92900000000003
598.7,466.85380000000004
598.8,466.9168316831683
598.9,466.9038
599.0,466.82320000000004
599.1,466.8533
599.2,466.86
599.3,466.869801980198
599.4,466.8804
599.5,466.876
599.6,466.9321782178218
599.7,466.94899999999996
599.8,466.89239999999995
599.9,466.9353465346535
600.0,466.94000000000005
600.1,466.897
600.2,466.95399999999995
600.3,466.94
600.4,466.9661
600.5,467.0387
600.6,467.0571
600.7,467.0471287128713
600.8,467.026
600.9,466.9872
601.0,466.9910891089109
601.1,467.00379999999996
601.2,466.9762
601.3,467.0173
601.4,466.9725207920793
601.5,466.8882732673267
601.6,466.93219999999997
601.7,466.9022
601.8,466.89544554455443
601.9,466.95
602.0,466.98
602.1,466.995
602.2,467.02
602.3,466.9748514851485
602.4,467.0368
602.5,467.0684
602.6,467.0096
602.7,467.0376237623762
602.8,467.01390000000004
602.9,466.9669
603.0,466.98539999999997
603.1,466.9403960396039
603.2,466.86640000000006
603.3,466.95120000000003
603.4,466.90900000000005
603.5,466.8852475247525
603.6,466.92529999999994
603.7,466.8721
603.8,466.8884
603.9,466.91584158415844
604.0,466.89
604.1,466.872
604.2,466.9379999999999
604.3,466.859900990099
604.4,466.9095
604.5,466.9253
604.6,466.8463366336634
604.7,466.95099999999996
604.8,466.89740000000006
604.9,466.85800000000006
605.0,466.9436
605.1,466.9457425742574
605.2,466.8953000000001
605.3,466.95810000000006
605.4,466.9
605.5,466.9134653465347
605.6,466.9559999999999
605.7,466.838
605.8,466.89759999999995
605.9,466.97720000000004
606.0,466.91
606.1,466.922
606.2,466.9749999999999
606.3,466.905
606.4,467.00039603960397
606.5,467.0544
606.6,467.0312
606.7,467.09159999999997
606.8,467.0372277227723
606.9,467.01739999999995
607.0,466.9948
607.1,466.9638356435644
607.2,466.99231287128714
607.3,467.00160000000005
607.4,466.9364356435644
607.5,466.90999999999997
607.6,466.90010000000007
607.7,466.8321000000001
607.8,466.92673267326734
607.9,466.896
608.0,466.86899999999997
608.1,466.94
608.2,466.8559405940594
608.3,466.9073
608.4,466.8791
608.5,466.879
608.6,466.97180000000003
608.7,466.98554455445543
608.8,466.94079999999997
608.9,466.9492
609.0,466.93279999999993
609.1,466.860297029703
609.2,466.97929999999997
609.3,466.96720000000005
609.4,466.9342
609.5,466.9858415841585
609.6,466.93
609.7,466.93300000000005
609.8,466.9776
609.9,466.94653465346533
610.0,467.0525
610.1,467.0925
610.2,466.9519801980198
610.3,466.9904
610.4,466.996
610.5,466.9032
610.6,466.97801980198017
610.7,466.92729999999995
610.8,466.84239999999994
610.9,466.91760000000005
611.0,466.8382178217821
611.1,466.78220000000005
611.2,466.8881999999999
611.3,466.7984000000001
611.4,466.72198019801976
611.5,466.8184
611.6,466.6601
611.7,466.670495049505
611.8,466.72
611.9,466.51
612.0,466.57
612.1,466.53
612.2,466.40999999999997
612.3,466.449603960396
612.4,466.4302
612.5,466.3508
612.6,466.35980198019803
612.7,466.311
612.8,466.23160000000007
612.9,466.3658415841584
613.0,466.25360000000006
613.1,466.21119999999996
613.2,466.26820000000004
613.3,466.16330000000005
613.4,466.2473
613.5,466.240396039604
613.6,466.1632
613.7,466.1888
613.8,466.29493465346536
613.9,466.1955
614.0,466.26599999999996
614.1,466.289
614.2,466.309
614.3,466.36643564356433
614.4,466.27599999999995
614.5,466.317
614.6,466.41306930693077
614.7,466.44792079207923
614.8,466.4593
614.9,466.48789999999997
615.0,466.49
615.1,466.57280000000003
615.2,466.5892
615.3,466.5348
615.4,466.6394891089109
615.5,466.61360891089106
615.6,466.5649504950495
615.7,466.5869801980198
615.8,466.599
615.9,466.663
616.0,466.7234653465347
616.1,466.61429999999996
616.2,466.6178
616.3,466.6645
616.4,466.5632
616.5,466.620495049505
616.6,466.6476
616.7,466.55319999999995
616.8,466.5752
616.9,466.53643564356435
617.0,466.50390000000004
617.1,466.56089999999995
617.2,466.4742999999999
617.3,466.5035
617.4,466.54445544554454
617.5,466.4468
617.6,466.473
617.7,466.53159999999997
617.8,466.5229702970297
617.9,466.5795
618.0,466.5985
618.1,466.5326732673267
618.2,466.6460000000001
618.3,466.6616
618.4,466.62640000000005
618.5,466.72811881188113
618.6,466.667
618.7,466.6915
618.8,466.73319999999995
618.9,466.60013267326735
619.0,466.5945821782178
619.1,466.64919999999995
619.2,466.5451999999999
619.3,466.5687128712871
619.4,466.67719999999997
619.5,466.619
619.6,466.6648
619.7,466.7124
619.8,466.6558415841585
619.9,466.712
620.0,466.722
620.1,466.704
620.2,466.8188118811882
620.3,466.7473000000001
620.4,466.7042
620.5,466.7237
620.6,466.6674257425742
620.7,466.6422
620.8,466.6868
620.9,466.66138613861386
621.0,466.6962
621.1,466.7254
621.2,466.5990999999999
621.3,466.6438613861386
621.4,466.6624
621.5,466.6524
621.6,466.7412
621.7,466.70227722772273
621.8,466.7175
621.9,466.72249999999997
622.0,466.60749999999996
622.1,466.6071287128713
622.2,466.6718000000001
622.3,466.5864000000001
622.4,466.57219999999995
622.5,466.617
622.6,466.5567326732673
622.7,466.5957000000001
622.8,466.5835
622.9,466.5554
623.0,466.61533861386135
623.1,466.6544831683168
623.2,466.6456
623.3,466.6832
623.4,466.6429702970297
623.5,466.62710000000004
623.6,466.6797
623.7,466.6432
623.8,466.6762376237623
623.9,466.735
624.0,466.736
624.1,466.681
624.2,466.6812079207921
624.3,466.6830079207921
624.4,466.70759999999996
624.5,466.69239999999996
624.6,466.69366336633664
624.7,466.74080000000004
624.8,466.6512000000001
624.9,466.6204
625.0,466.62986534653464
625.1,466.57646534653463
625.2,466.60360000000003
625.3,466.63
625.4,466.6233
625.5,466.6267
625.6,466.610099009901
625.7,466.5802
625.8,466.64259999999996
625.9,466.64732673267326
626.0,466.6755693069307
626.1,466.7
626.2,466.6284999999999
626.3,466.65422772277225
626.4,466.71549306930694
626.5,466.70439999999996
626.6,466.7668000000001
626.7,466.76564356435637
626.8,466.6644
626.9,466.6263
627.0,466.56070000000005
627.1,466.4888118811881
627.2,466.47
627.3,466.3894000000001
627.4,466.3338
627.5,466.30544554455446
627.6,466.2351
627.7,466.2671
627.8,466.3526999999999
627.9,466.34950000000003
628.0,466.42059405940597
628.1,466.528
628.2,466.56600000000003
628.3,466.61199999999997
628.4,466.5984158415842
628.5,466.5405
628.6,466.45509999999996
628.7,466.3273999999999
628.8,466.2232673267327
628.9,466.19
629.0,466.02760000000006
629.1,465.8636
629.2,465.7840594059406
629.3,465.6303000000001
629.4,465.5571
629.5,465.5529
629.6,465.48920792079207
629.7,465.4948
629.8,465.49640000000005
629.9,465.43645544554454
630.0,465.4487673267327
630.1,465.43049999999994
630.2,465.401
630.3,465.44811881188116
630.4,465.42600000000004
630.5,465.4124
630.6,465.4832
630.7,465.4556277227722
630.8,465.45834653465346
630.9,465.56829999999997
631.0,465.5988
631.1,465.63829999999996
631.2,465.69
631.3,465.6847
631.4,465.72169504950494
631.5,465.7496
631.6,465.7504
631.7,465.7704
631.8,465.73840000000007
631.9,465.7
632.0,465.7364
632.1,465.7128
632.2,465.7166336633664
632.3,465.7853
632.4,465.76430000000005
632.5,465.7805455445545
632.6,465.81009900990097
632.7,465.805
632.8,465.84499999999997
632.9,465.83500000000004
633.0,465.819801980198
633.1,465.8498
633.2,465.8011999999999
633.3,465.7645
633.4,465.80940594059405
633.5,465.81080000000003
633.6,465.7948
633.7,465.8
633.8,465.7953
633.9,465.8182
634.0,465.8406930693069
634.1,465.8346
634.2,465.88140000000004
634.3,465.88860000000005
634.4,465.8492
634.5,465.8463366336633
634.6,465.7985
634.7,465.8002326732674
634.8,465.8498891089109
634.9,465.79280000000006
635.0,465.7684
635.1,465.82128712871287
635.2,465.8057
635.3,465.8516
635.4,465.8899
635.5,465.85425742574256
635.6,465.8852
635.7,465.88219999999995
635.8,465.851
635.9,465.8968
636.0,465.87015742574255
636.1,465.82460000000003
636.2,465.86
636.3,469.9517999999931
636.4,500.12429999998653
636.5,556.3494059406221
636.6,611.5980000000411
636.7,669.0800000000363
636.8,726.5799999999709
636.9,782.7649504950334
637.0,831.2118999999883
637.1,891.1198000000156
637.2,947.5846000000341
637.3,996.775445544546
637.4,1037.1549999999997
637.5,1031.417
637.6,1025.8644
637.7,1024.360396039604
637.8,1024.8115999999995
637.9,1023.586100000002
638.0,1023.0307000000016
638.1,1024.696633663364
638.2,1021.2584000000005
638.3,1019.4516000000043
638.4,1016.0087999999985
638.5,1017.7601980198016
638.6,1018.426
638.7,1021.163000000005
638.8,1025.3670000000002
638.9,1026.0614504950481
639.0,1028.0392772277228
639.1,1027.6936
639.2,1029.5794000000017
639.3,1034.7589999999998
639.4,1035.3099009900989
639.5,1035.0622999999998
639.6,1036.7681000000005
639.7,1043.0378000000005
639.8,1047.1567326732663
639.9,1047.4844000000005
640.0,1045.0667999999982
640.1,1045.8388000000043
640.2,1051.9053465346497
640.3,1044.9174000000003
640.4,1043.3910000000024
640.5,1040.3404000000003
640.6,1038.9721782178206
640.7,1039.1540000000039
640.8,1043.5479999999989
640.9,1044.2973267326747
641.0,1042.1634999999994
641.1,1044.7180000000003
641.2,1043.6701000000014
641.3,1047.2477227722773
641.4,1046.8616000000004
641.5,1050.623200000001
641.6,1054.4087999999997
641.7,1050.1075247524739
641.8,1043.7603000000024
641.9,1042.9749999999976
642.0,1046.7547524752472
642.1,1045.7277999999992
642.2,1042.981199999996
642.3,1039.003960396038
642.4,1049.5599999999904
642.5,1074.1225000000009
642.6,1075.1525
642.7,1080.4275495049367
642.8,1073.299203960395
642.9,1084.8700000000003
643.0,1079.5963999999994
643.1,1090.8435999999997
643.2,1092.8509900990098
643.3,1088.7152999999869
643.4,1089.8507999999886
643.5,1045.2211881188127
643.6,1047.7209999999993
643.7,1047.4414000000015
643.8,1050.4358
643.9,1049.9342000000008
644.0,1048.847722772278
644.1,1049.2088999999967
644.2,1047.3040000000065
644.3,1053.6716000000024
644.4,1049.7676999999999
644.5,1050.9665346534637
644.6,1054.016
644.7,1051.287999999995
644.8,1046.5580000000002
644.9,1044.1131683168328
645.0,1039.0745
645.1,1039.7505
645.2,1037.5941584158415
645.3,1038.6314000000011
645.4,1037.3366
645.5,1037.7349999999994
645.6,1030.0267326732571
645.7,999.4764999999954
645.8,993.620599999992
645.9,1003.7933544554453
646.0,1003.700732673268
646.1,1004.4460000000132
646.2,1017.46279999999
646.3,1007.250495049502
646.4,1013.5875000000004
646.5,1011.5454999999997
646.6,1018.0995
646.7,1046.5045000000048
646.8,1050.135445544555
646.9,1046.9664000000002
647.0,1049.6875999999997
647.1,1046.1227999999996
647.2,1043.4310891089108
647.3,1042.5871000000002
647.4,1042.5093000000004
647.5,1043.6808910891084
647.6,1041.6007999999977
647.7,1038.3296000000028
647.8,1042.8815999999995
647.9,1043.697199999999
648.0,1044.3799009901034
648.1,1037.5508
648.2,1037.0244000000007
648.3,1037.805148514852
648.4,1035.755000000001
648.5,1028.7199999999993
648.6,1035.8442574257424
648.7,1039.4750000000004
648.8,1041.5097000000023
648.9,1039.4868000000006
649.0,1043.4404950495048
649.1,1041.5643999999988
649.2,1038.4143999999985
649.3,1034.6812
649.4,1035.3683999999953
649.5,1041.4391089108894
649.6,1037.004399999997
649.7,1031.9978999999976
649.8,1028.2416000000003
649.9,1028.3609999999983
650.0,1031.3606930693074
650.1,1030.2776000000006
650.2,1027.3283999999921
650.3,1019.2955999999962
650.4,1029.8725742574325
650.5,1007.1580000000001
650.6,1002.9384999999991
650.7,1020.4055445544559
650.8,1009.4700000000066
650.9,1002.5712000000003
651.0,1003.9227999999995
651.1,1001.2307920792086
651.2,1004.1867000000004
651.3,1005.1210999999983
651.4,1007.5468999999971
651.5,1011.5430693069293
651.6,1008.0538000000001
651.7,1008.1586138613834
651.8,1004.1201000000002
651.9,1003.1459999999998
652.0,1003.7165346534659
652.1,1001.37
652.2,998.6999999999999
652.3,998.4599999999999
652.4,1002.8461386138625
652.5,1005.2759000000005
652.6,1004.8346999999999
652.7,1007.0575000000006
652.8,1007.4858999999996
652.9,1004.4415841584179
653.0,998.9409999999974
653.1,1002.9852000000021
653.2,1003.5992000000003
653.3,997.0701980198048
653.4,990.4098000000029
653.5,985.0205000000021
653.6,983.0072999999987
653.7,976.6740999999954
653.8,975.7913000000003
653.9,985.3931683168298
654.0,987.9211999999995
654.1,984.1508000000007
654.2,994.2716000000098
654.3,994.9387643564356
654.4,993.0593415841583
654.5,996.6650000000002
654.6,1001.8570000000003
654.7,1002.4492079207922
654.8,1001.351400000001
654.9,1003.1224000000004
655.0,1002.8733999999997
655.1,999.3133663366316
655.2,999.9149000000004
655.3,1001.1238999999994
655.4,997.8713000000021
655.5,999.9680198019793
655.6,1003.5556000000024
655.7,1004.7976000000009
655.8,1003.6564000000005
655.9,1002.3356000000005
656.0,1000.8090099009904
656.1,1001.8620999999997
656.2,1005.9112000000039
656.3,1002.8875000000005
656.4,1001.1165247524751
656.5,999.6282277227721
656.6,997.9319999999998
656.7,997.9490000000001
656.8,997.268
656.9,996.8692079207921
657.0,999.2686000000009
657.1,994.0252999999979
657.2,993.1708999999998
657.3,995.3000990098996
657.4,991.4100000000026
657.5,990.1887999999997
657.6,994.8256000000032
657.7,994.9907920792075
657.8,991.4400000000013
657.9,995.4004999999984
658.0,995.0956000000003
658.1,992.0815841584161
658.2,989.1948000000002
658.3,997.8729999999975
658.4,996.6754000000002
658.5,982.9653465346513
658.6,991.045500000002
658.7,991.2139999999997
658.8,992.7729999999979
658.9,979.323267326745
659.0,993.5888000000045
659.1,996.5647999999999
659.2,983.6538613861293
659.3,999.3265999999892
659.4,1004.0659999999993
659.5,1000.8006000000021
659.6,1003.1716831683158
659.7,1002.9297999999992
659.8,998.1544000000014
659.9,997.8238613861386
660.0,994.8777
660.1,994.9843000000001
660.2,991.7234653465339
660.3,996.3179999999938
660.4,1001.376
660.5,999.387999999999
660.6,992.6919999999984
660.7,998.312000000002
660.8,1000.1850495049505
660.9,996.5444000000031
661.0,1001.0131000000015
661.1,999.9477999999984
661.2,999.5170000000002
661.3,997.08485148515
661.4,994.557000000001
661.5,992.6906000000007
661.6,994.2756000000012
661.7,995.7799009901
661.8,998.7934999999993
661.9,993.9351000000014
662.0,996.3568316831683
662.1,1002.5496000000004
662.2,1000.6875999999997
662.3,995.7036000000011
662.4,995.6062376237627
662.5,996.8200000000003
662.6,990.9799999999976
662.7,994.3925000000021
662.8,995.853564356436
662.9,995.6486000000001
663.0,992.7561999999991
663.1,993.6444000000014
663.2,994.5444554455448
663.3,993.9219000000003
663.4,999.1349999999971
663.5,1001.0724
663.6,1002.0693000000006
663.7,1000.556336633661
663.8,996.4172000000007
663.9,994.5500000000001
664.0,994.1456
664.1,997.7056435643566
664.2,999.5605
664.3,998.4633000000005
664.4,996.9985999999998
664.5,996.1910999999999
664.6,992.7716445544543
664.7,990.3495247524747
664.8,993.350999999996
664.9,993.605
665.0,1003.0480000000049
665.1,1005.1429999999989
665.2,1005.3720000000005
665.3,1003.5950000000026
665.4,1011.8740693069226
665.5,1015.0727544554452
665.6,1015.3255000000006
665.7,1013.7914999999985
665.8,1021.0567999999935
665.9,1019.7634000000039
666.0,1009.8165346534697
666.1,1005.6859999999997
666.2,1003.5055999999976
666.3,1004.2047999999992
666.4,997.2847524752492
666.5,993.1781000000001
666.6,990.4507000000003
666.7,988.210257425743
666.8,983.5288000000015
666.9,980.6473999999998
667.0,980.1511999999999
667.1,979.2012871287126
667.2,980.504500000001
667.3,981.4925000000001
667.4,979.5990000000002
667.5,984.8511881188173
667.6,992.426000000004
667.7,992.9379999999983
667.8,997.8435999999955
667.9,1004.2163999999976
668.0,1007.3684158415833
668.1,1006.8139999999989
668.2,1003.2616831683155
668.3,1001.6471999999999
668.4,999.4504000000001
668.5,1003.6637999999998
668.6,1007.0922772277228
668.7,1007.3074000000001
668.8,1008.9771999999978
668.9,1009.0084000000003
669.0,1007.5032999999996
669.1,1005.069801980197
669.2,1010.414000000005
669.3,1013.6020000000012
669.4,1013.3499999999993
669.5,1013.6090099009901
669.6,1013.3865999999999
669.7,1014.5839000000014
669.8,1011.0506881188142
669.9,1007.4259584158418
670.0,1006.974
670.1,1004.7150000000007
670.2,1003.7722000000005
670.3,1007.0438613861384
670.4,1008.3719
670.5,1007.002
670.6,1005.4138999999998
670.7,1001.2048514851475
670.8,996.3740000000033
670.9,1000.9519999999975
671.0,1006.2341861386141
671.1,1003.6782376237597
671.2,1003.3575000000018
671.3,1004.6480000000004
671.4,1007.3278217821755
671.5,1007.7580000000015
671.6,1008.9692000000014
671.7,1011.9925742574266
671.8,1015.6629999999991
671.9,1016.7704000000006
672.0,1011.5104950495052
672.1,1009.6160000000003
672.2,1015.6296000000008
672.3,1014.8544000000045
672.4,1008.4609900990092
672.5,1003.1675999999977
672.6,1003.3940000000025
672.7,1007.8329702970304
672.8,1007.9750000000008
672.9,1010.2199999999966
673.0,1009.745
673.1,1006.3898019801981
673.2,1005.1016999999979
673.3,1000.716700000002
673.4,996.4675000000008
673.5,993.248415841585
673.6,990.2004000000002
673.7,986.4431999999974
673.8,982.8084000000001
673.9,979.7856000000005
674.0,982.0127722772279
674.1,986.9369999999998
674.2,983.475499999999
674.3,985.2514277227673
674.4,994.5449128712891
674.5,997.1477999999988
674.6,994.5423999999991
674.7,998.2759405940647
674.8,1000.0740000000045
674.9,995.7119999999994
675.0,997.043
675.1,999.4875000000022
675.2,999.7959405940568
675.3,998.1371999999997
675.4,999.6419999999995
675.5,1000.4856000000002
675.6,997.9334653465355
675.7,997.9056000000028
675.8,1002.6774999999999
675.9,1001.6791000000003
676.0,999.9338148514851
676.1,999.6622871287124
676.2,996.1598000000001
676.3,995.086000000002
676.4,995.6068000000015
676.5,999.5486138613861
676.6,1000.1044000000007
676.7,1002.0715000000009
676.8,1003.1350000000003
676.9,1001.6830693069323
677.0,998.8820000000001
677.1,1000.6360000000059
677.2,1004.7199999999982
677.3,1001.0480000000024
677.4,999.5759999999981
677.5,1003.339801980197
677.6,1006.2803000000007
677.7,1008.0558000000001
677.8,1008.4395999999999
677.9,1018.6345999999945
678.0,1030.9631000000015
678.1,1026.7658415841584
678.2,1034.6950000000086
678.3,1042.7441999999999
678.4,1036.8416
678.5,1039.698514851486
678.6,1044.5016
678.7,1041.6766999999982
678.8,1034.9123000000054
678.9,1030.8095049504955
679.0,1030.3396
679.1,1029.8847999999998
679.2,1029.574
679.3,1031.2473346534625
679.4,1034.0728267326733
679.5,1032.394500000002
679.6,1030.149
679.7,1030.8869999999977
679.8,1032.1314999999963
679.9,1035.1602970297056
680.0,1029.6382
680.1,1031.3979999999992
680.2,1034.0651999999993
680.3,1039.8891999999964
680.4,1051.046200000002
680.5,1044.493762376237
680.6,1049.8209000000004
680.7,1054.4454
680.8,1054.6870000000029
680.9,1047.4321999999988
681.0,1043.625346534656
681.1,1053.2159999999985
681.2,1048.4491999999984
681.3,1042.6177227722821
681.4,1038.0572
681.5,1038.4189999999999
681.6,1039.2477000000003
681.7,1039.0777227722758
681.8,1037.2360000000003
681.9,1036.4079999999997
682.0,1037.8879999999986
682.1,1042.486
682.2,1048.2199009901028
682.3,1049.3712000000007
682.4,1043.7706000000003
682.5,1041.7629702970296
682.6,1042.1476000000002
682.7,1043.0824
682.8,1044.963960396034
682.9,1049.3768999999998
683.0,1048.931599999999
683.1,1046.3409999999994
683.2,1044.9797029702968
683.3,1042.3880000000045
683.4,1035.001000000002
683.5,1033.9093999999986
683.6,1034.4432673267222
683.7,1028.037500000018
683.8,1043.3750000000005
683.9,1041.2025000000008
684.0,1040.7190099009883
684.1,1043.9448000000007
684.2,1039.566400000003
684.3,1048.078114851485
684.4,1044.0068514851496
684.5,1047.8199
684.6,1046.9245999999998
684.7,1046.019702970297
684.8,1043.7940000000056
684.9,1039.172999999997
685.0,1044.1509999999994
685.1,1044.2333663366355
685.2,1047.1774
685.3,1047.2979999999995
685.4,1047.684653465347
685.5,1046.5480000000002
685.6,1045.91
685.7,1047.3286138613896
685.8,1049.731
685.9,1046.5131999999999
686.0,1042.9939603960395
686.1,1040.8712
686.2,1041.4380000000003
686.3,1042.0330118811914
686.4,1038.4089722772287
686.5,1032.9828999999888
686.6,1007.5274999999808
686.7,980.8456000000169
686.8,1007.1338613861475
686.9,995.5023999999981
687.0,1001.0651999999974
687.1,1007.9051999999864
687.2,994.9941584158553
687.3,1007.2130000000034
687.4,992.760499999997
687.5,1009.741499999997
687.6,1025.3708910891082
687.7,1029.4176000000004
687.8,1031.2548000000002
687.9,1032.8726732673267
688.0,1031.7296999999965
688.1,1022.5205000000014
688.2,1027.1235643564366
688.3,1029.2976000000021
688.4,1026.7459999999971
688.5,1030.2712000000017
688.6,1027.1235643564373
688.7,1029.395399999997
688.8,1026.0545999999997
688.9,1026.540600000001
689.0,1024.9944554455424
689.1,1030.791
689.2,1030.473
689.3,1031.9759999999997
689.4,1035.7152475247524
689.5,1037.0534999999995
689.6,1035.263700000001
689.7,1043.0002999999995
689.8,1039.1776237623749
689.9,1040.983999999995
690.0,1048.1236000000008
690.1,1050.6296039603974
690.2,1053.3619999999955
690.3,1046.2056000000023
690.4,1042.687399999999
690.5,1044.5955999999985
690.6,1046.8050495049447
690.7,1038.2542000000035
690.8,1042.4345999999982
690.9,1046.8326000000056
691.0,1029.2762376237597
691.1,1037.6690000000008
691.2,1023.665
691.3,1022.331980198019
691.4,1038.1207999999974
691.5,1024.3551999999995
691.6,1021.5911999999988
691.7,1015.8560396039616
691.8,1021.0973000000115
691.9,1005.5667999999984
692.0,1008.1661000000017
692.1,1011.7596039603937
692.2,1006.5194
692.3,1006.4576000000008
692.4,1004.7640000000025
692.5,999.5434653465352
692.6,998.2081000000005
692.7,996.0099999999973
692.8,993.121299999998
692.9,1001.1147524752489
693.0,995.59
693.1,991.4200000000001
693.2,999.0200000000001
693.3,994.3399999999999
693.4,988.5380198019789
693.5,993.8656000000013
693.6,997.5830000000009
693.7,997.62
693.8,998.9239574257417
693.9,998.940201980198
694.0,996.4182859813087
694.1,1000.4615548221494
694.2,1002.4960000000002
694.3,1000.429
694.4,998.9060990099006
694.5,998.5631435643563
694.6,997.4986999999995
694.7,990.7216999999973
694.8,989.4760603960399
694.9,988.7951881188122
695.0,988.4547999999999
695.1,991.412000000002
695.2,994.759200000002
695.3,996.1532673267324
695.4,997.8920999999995
695.5,1003.0976999999982
695.6,1000.894059405941
695.7,1002.6387999999997
695.8,1002.6818000000001
695.9,1008.0651999999995
696.0,1004.0880198019795
696.1,1000.0864999999992
696.2,999.7595000000001
696.3,996.4757425742605
696.4,989.6088000000054
696.5,997.1476000000023
696.6,998.6251999999998
696.7,992.2692079207875
696.8,1002.6680999999932
696.9,1004.5703000000003
697.0,1006.0396039603954
697.1,1003.5756000000008
697.2,1003.9194000000008
697.3,1003.1132000000002
697.4,1002.0537623762377
697.5,995.7121000000002
697.6,991.1839
697.7,990.7192
697.8,985.2720000000014
697.9,988.2866336633674
698.0,987.4459999999995
698.1,985.7619999999997
698.2,989.340000000001
698.3,989.6940000000006
