t,pwr
10.9,306.4922
11.0,306.5074
11.1,306.53930693069304
11.2,306.5427
11.3,306.50350000000003
11.4,306.51919999999996
11.5,306.5884
11.6,306.5662
11.7,306.5865
11.8,306.6365
11.9,306.65
12.0,306.63554455445546
12.1,306.6228
12.2,306.656
12.3,306.67719999999997
12.4,306.644
12.5,306.6444
12.6,306.6572
12.7,306.7176
12.8,306.7328
12.9,306.69435643564356
13.0,306.7084
13.1,306.7058
13.2,306.6858
13.3,306.65160000000003
13.4,306.6826
13.5,306.7
13.6,306.6503
13.7,306.61594059405945
13.8,306.582
13.9,306.619
14.0,306.689
14.1,306.633
14.2,306.6
14.3,306.635
14.4,306.64300000000003
14.5,306.633
14.6,306.6507920792079
14.7,306.66
14.8,306.68760000000003
14.9,306.6172
15.0,306.55240000000003
15.1,306.5883
15.2,306.61
15.3,306.60310000000004
15.4,306.6344316831683
15.5,306.6773584158416
15.6,306.7104
15.7,306.7064
15.8,306.6796
15.9,306.7584
16.0,306.7388
16.1,306.67600000000004
16.2,306.6396
16.3,306.5963366336634
16.4,306.5599
16.5,306.5031
16.6,306.4532
16.7,306.4869
16.8,306.5502
16.9,306.5164
17.0,306.50326732673267
17.1,306.5826
17.2,306.587
17.3,306.5634
17.4,306.5666
17.5,306.58979999999997
17.6,306.5934
17.7,306.5504
17.8,306.4842574257426
17.9,306.49899999999997
18.0,306.52
18.1,306.4355
18.2,306.377
18.3,306.409
18.4,306.4235
18.5,306.41999999999996
18.6,306.40700000000004
18.7,306.40643564356435
18.8,306.4356
18.9,306.45
19.0,306.4884
19.1,306.54200000000003
19.2,306.6048
19.3,306.60440000000006
19.4,306.58360000000005
19.5,306.6056
19.6,306.6073267326733
19.7,306.5937
19.8,306.5648
19.9,306.55
20.0,306.5059
20.1,306.4359
20.2,306.4289
20.3,306.4841
20.4,306.5163
20.5,306.4763366336634
20.6,306.4376
20.7,306.4486
20.8,306.491
20.9,306.4852
21.0,306.5072
21.1,306.5672
21.2,306.5652
21.3,306.5252
21.4,306.5038613861386
21.5,306.4939
21.6,306.5327
21.7,306.5356
21.8,306.4834
21.9,306.4905
22.0,306.5161
22.1,306.4834
22.2,306.4722
22.3,306.4860396039604
22.4,306.466
22.5,306.462
22.6,306.416
22.7,306.422
22.8,306.462
22.9,306.44
23.0,306.384
23.1,306.3659405940594
23.2,306.4113
23.3,306.4518
23.4,306.46
23.5,306.4718
23.6,306.5213
23.7,306.54409999999996
23.8,306.53409999999997
23.9,306.5417415841584
24.0,306.5677326732673
24.1,306.59159999999997
24.2,306.5536
24.3,306.5142
24.4,306.539
24.5,306.61220000000003
24.6,306.6442
24.7,306.63419999999996
24.8,306.6242
24.9,306.6029
25.0,306.5615
25.1,306.5856
25.2,306.6314
25.3,306.64570000000003
25.4,306.6557
25.5,306.5973
25.6,306.55
25.7,306.55
25.8,306.5276
25.9,306.5324
26.0,306.5836
26.1,306.6044
26.2,306.572
26.3,306.5276
26.4,306.5324
26.5,306.56114455445544
26.6,306.5477326732673
26.7,306.4915
26.8,306.44899999999996
26.9,306.429
27.0,306.4035
27.1,306.379
27.2,306.39750000000004
27.3,306.4091633663366
27.4,306.39459999999997
27.5,306.37919999999997
27.6,306.4132
27.7,306.4932
27.8,306.5192
27.9,306.5046
28.0,306.5162
28.1,306.56239999999997
28.2,306.59534653465346
28.3,306.5788
28.4,306.5494
28.5,306.5559
28.6,306.5488
28.7,306.5088
28.8,306.5218
28.9,306.55
29.0,306.5447524752475
29.1,306.5348
29.2,306.53
29.3,306.51959999999997
29.4,306.4996
29.5,306.464
29.6,306.4608
29.7,306.5008
29.8,306.52
29.9,306.49964851485146
30.0,306.48
30.1,306.5004
30.2,306.55060000000003
30.3,306.5851
30.4,306.6053
30.5,306.6251
30.6,306.6606
30.7,306.66980198019803
30.8,306.605
30.9,306.585
31.0,306.62
31.1,306.585
31.2,306.515
31.3,306.515
31.4,306.54499999999996
31.5,306.56000000000006
31.6,306.5650495049505
31.7,306.55510000000004
31.8,306.5892
31.9,306.62510000000003
32.0,306.5906
32.1,306.56
32.2,306.5796
32.3,306.5804
32.4,306.5355
32.5,306.51970297029703
32.6,306.5108
32.7,306.5044
32.8,306.4912
32.9,306.412
33.0,306.40319999999997
33.1,306.4692
33.2,306.4468
33.3,306.4192
33.4,306.46376237623764
33.5,306.4806
33.6,306.4794
33.7,306.4994
33.8,306.5241
33.9,306.6011
34.0,306.6277
34.1,306.5706930693069
34.2,306.58299999999997
34.3,306.6146
34.4,306.5878
34.5,306.5822
34.6,306.6154
34.7,306.6008
34.8,306.57620000000003
34.9,306.54178217821783
35.0,306.529
35.1,306.531
35.2,306.4885
35.3,306.4455
35.4,306.44449999999995
35.5,306.44100000000003
35.6,306.421
35.7,306.4009554455445
35.8,306.3810891089109
35.9,306.3876
36.0,306.4012
36.1,306.4076
36.2,306.4652
36.3,306.5188
36.4,306.5476
36.5,306.592
36.6,306.62
36.7,306.6286
36.8,306.6529
36.9,306.6442
37.0,306.6358
37.1,306.6786
37.2,306.6642
37.3,306.63
37.4,306.6214851485148
37.5,306.60159999999996
37.6,306.5858
37.7,306.5674
37.8,306.57099999999997
37.9,306.6252
38.0,306.618
38.1,306.5726
38.2,306.6026
38.3,306.6491089108911
38.4,306.6572
38.5,306.6059
38.6,306.6041
38.7,306.6223
38.8,306.6154
38.9,306.5677
39.0,306.55
39.1,306.5869
39.2,306.60752475247523
39.3,306.56399999999996
39.4,306.594
39.5,306.63
39.6,306.642
39.7,306.632
39.8,306.582
39.9,306.57
40.0,306.57
40.1,306.5383168316832
40.2,306.5212
40.3,306.5466
40.4,306.5373
40.5,306.5722
40.6,306.56780000000003
40.7,306.59950000000003
40.8,306.6495
40.9,306.67625445544553
41.0,306.67373861386136
41.1,306.6952
41.2,306.7048
41.3,306.6762
41.4,306.6434
41.5,306.6
41.6,306.6114
41.7,306.60339999999997
41.8,306.5411881188119
41.9,306.5211
42.0,306.5178
42.1,306.4615
42.2,306.4448
42.3,306.4663
42.4,306.4711
42.5,306.4789
42.6,306.47479999999996
42.7,306.49633663366336
42.8,306.5044
42.9,306.53
43.0,306.548
43.1,306.5872
43.2,306.5928
43.3,306.5836
43.4,306.5936
43.5,306.6216
43.6,306.67069306930694
43.7,306.683
43.8,306.656
43.9,306.63349999999997
44.0,306.64
44.1,306.6365
44.2,306.64750000000004
44.3,306.6835
44.4,306.6660693069307
44.5,306.6132
44.6,306.56600000000003
44.7,306.5442
44.8,306.647
44.9,306.6664
45.0,306.64
45.1,306.64
45.2,306.619801980198
45.3,306.5932
45.4,306.5969
45.5,306.55989999999997
45.6,306.6229
45.7,306.6638
45.8,306.57000000000005
45.9,306.57660000000004
46.0,306.5933
46.1,306.609801980198
46.2,306.63
46.3,306.6236
46.4,306.6388
46.5,306.68719999999996
46.6,306.62800000000004
46.7,306.576
46.8,306.61
46.9,306.60040000000004
47.0,306.570495049505
47.1,306.55
47.2,306.5314
47.3,306.4962
47.4,306.4914
47.5,306.47479999999996
47.6,306.5145
47.7,306.4677227722772
47.8,306.428
47.9,306.424
48.0,306.477
48.1,306.488
48.2,306.545
48.3,306.586
48.4,306.6148514851485
48.5,306.6268
48.6,306.5816
48.7,306.6245
48.8,306.6629
48.9,306.6526
49.0,306.61289999999997
49.1,306.59415841584155
49.2,306.5328
49.3,306.5484
49.4,306.5532
49.5,306.5072
49.6,306.5056
49.7,306.50879999999995
49.8,306.45759999999996
49.9,306.41940594059406
50.0,306.4781
50.1,306.5054
50.2,306.5146
50.3,306.4973
50.4,306.4954
50.5,306.5316
50.6,306.58735346534655
50.7,306.5851267326733
50.8,306.613
50.9,306.65
51.0,306.62919999999997
51.1,306.5674
51.2,306.573
51.3,306.6074
51.4,306.5819801980198
51.5,306.515
51.6,306.47749999999996
51.7,306.5075
51.8,306.51
51.9,306.455
52.0,306.47247524752476
52.1,306.47520000000003
52.2,306.45279999999997
52.3,306.4324
52.4,306.4592
52.5,306.5176
52.6,306.51480000000004
52.7,306.52520000000004
52.8,306.51000000000005
52.9,306.5146
53.0,306.5231
53.1,306.4908
53.2,306.4922
53.3,306.6138
53.4,306.64160000000004
53.5,306.58002277227723
53.6,306.59107722772274
53.7,306.6278
53.8,306.609
53.9,306.559
54.0,306.5134
54.1,306.49
54.2,306.47039603960394
54.3,306.39790000000005
54.4,306.3942
54.5,306.41
54.6,306.3974
54.7,306.35
54.8,306.3584
54.9,306.4108336633663
55.0,306.49023762376237
55.1,306.486
55.2,306.48
55.3,306.52799999999996
55.4,306.56600000000003
55.5,306.584
55.6,306.56600000000003
55.7,306.58595940594057
55.8,306.5757
55.9,306.5886
56.0,306.5305
56.1,306.49379999999996
56.2,306.50435643564356
56.3,306.47419405940593
56.4,306.4464
56.5,306.4228
56.6,306.4008
56.7,306.45
56.8,306.4446
56.9,306.4362
57.0,306.52960396039606
57.1,306.60810000000004
57.2,306.55
57.3,306.5602
57.4,306.6066
57.5,306.59
57.6,306.5849
57.7,306.5650495049505
57.8,306.59159999999997
57.9,306.5872
58.0,306.52
58.1,306.52160000000003
58.2,306.5236
58.3,306.482
58.4,306.44
58.5,306.4447524752475
58.6,306.473
58.7,306.47799999999995
58.8,306.404
58.9,306.3805
59.0,306.4355
59.1,306.4115
59.2,306.423
59.3,306.4444554455446
59.4,306.4742
59.5,306.4944
59.6,306.46
59.7,306.4698
59.8,306.537
59.9,306.573
60.0,306.53138613861387
60.1,306.54650000000004
60.2,306.5861
60.3,306.5626
60.4,306.57219999999995
60.5,306.5161
60.6,306.4964099009901
60.7,306.54008712871286
60.8,306.53159999999997
60.9,306.4772
61.0,306.5312
61.1,306.53999999999996
61.2,306.5424
61.3,306.56
61.4,306.5633
61.5,306.59110000000004
61.6,306.589
61.7,306.5
61.8,306.5044
61.9,306.5312
62.0,306.4567326732673
62.1,306.42900000000003
62.2,306.427
62.3,306.486
62.4,306.449
62.5,306.443
62.6,306.478
62.7,306.5490099009901
62.8,306.5382
62.9,306.5272
63.0,306.60360000000003
63.1,306.6373
63.2,306.6019
63.3,306.5182178217822
63.4,306.504
63.5,306.5492
63.6,306.5408
63.7,306.5508
63.8,306.5584
63.9,306.5368
64.0,306.5016
64.1,306.5207920792079
64.2,306.53
64.3,306.5251
64.4,306.4607
64.5,306.47069999999997
64.6,306.4814
64.7,306.49722772277227
64.8,306.45939999999996
64.9,306.4518
65.0,306.4776
65.1,306.4388
65.2,306.423
65.3,306.4736
65.4,306.5306
65.5,306.53821782178215
65.6,306.5095
65.7,306.4995
65.8,306.4915
65.9,306.51649999999995
66.0,306.448
66.1,306.4134653465346
66.2,306.48040000000003
66.3,306.4908
66.4,306.50800000000004
66.5,306.4644
66.6,306.5712
66.7,306.5988
66.8,306.56841584158417
66.9,306.531596039604
67.0,306.5812
67.1,306.62
67.2,306.6185
67.3,306.5691
67.4,306.5406
67.5,306.5579118811881
67.6,306.4888
67.7,306.43080000000003
67.8,306.4716
67.9,306.5488
68.0,306.4902
68.1,306.4988
68.2,306.44020396039605
68.3,306.45069603960394
68.4,306.4995
68.5,306.45
68.6,306.4507
68.7,306.5196
68.8,306.4796
68.9,306.44049504950493
69.0,306.49
69.1,306.48
69.2,306.51
69.3,306.48
69.4,306.45
69.5,306.53000000000003
69.6,306.54
69.7,306.54
69.8,306.5697
69.9,306.6096
70.0,306.58029999999997
70.1,306.5899
70.2,306.5702
70.3,306.5601
70.4,306.60920594059405
70.5,306.51199405940594
70.6,306.52959999999996
70.7,306.5496
70.8,306.5598
70.9,306.4914
71.0,306.5488
71.1,306.599
71.2,306.6291089108911
71.3,306.5912
71.4,306.58029999999997
71.5,306.5703
71.6,306.5797
71.7,306.4248
71.8,306.4394
71.9,306.48801980198016
72.0,306.43240000000003
72.1,306.3916
72.2,306.3996
72.3,306.496
72.4,306.5576
72.5,306.54099009900995
72.6,306.4735
72.7,306.64099999999996
72.8,306.574
72.9,306.51300000000003
73.0,306.5005
73.1,306.4715
73.2,306.49850000000004
73.3,306.4247524752475
73.4,306.3918
73.5,306.3712
73.6,306.4452
73.7,306.3748
73.8,306.41700000000003
73.9,306.48580000000004
74.0,306.54584158415844
74.1,306.5779
74.2,306.5986
74.3,306.5907
74.4,306.6551
74.5,306.6228
74.6,306.5735
74.7,306.680495049505
74.8,306.63480000000004
74.9,306.5748
75.0,306.4964
75.1,306.4808
75.2,306.4892
75.3,306.5084
75.4,306.4463089108911
75.5,306.4673
75.6,306.5155
75.7,306.4381
75.8,306.43
75.9,306.3936
76.0,306.4172099009901
76.1,306.4560099009901
76.2,306.451
76.3,306.423
76.4,306.41999999999996
76.5,306.402
76.6,306.355
76.7,306.4212871287129
76.8,306.48339999999996
76.9,306.5078
77.0,306.4922
77.1,306.47220000000004
77.2,306.4522
77.3,306.45889999999997
77.4,306.43330000000003
77.5,306.43
77.6,306.4652
77.7,306.4524
77.8,306.3972
77.9,306.38120000000004
78.0,306.40639999999996
78.1,306.41871287128714
78.2,306.42
78.3,306.42
78.4,306.4896
78.5,306.49129999999997
78.6,306.5074
78.7,306.51
78.8,306.5358
78.9,306.5228
79.0,306.52
79.1,306.49420000000003
79.2,306.5158
79.3,306.57134455445544
79.4,306.49497029702974
79.5,306.4715
79.6,306.4615
79.7,306.443
79.8,306.423
79.9,306.437
80.0,306.4230841584158
80.1,306.3779683168317
80.2,306.3616
80.3,306.276
80.4,306.3356
80.5,306.4088
80.6,306.4287326732673
80.7,306.4216326732673
80.8,306.42
80.9,306.4117
81.0,306.4183
81.1,306.4615
81.2,306.51980000000003
81.3,306.5549
81.4,306.5271287128713
81.5,306.4626
81.6,306.4664
81.7,306.5028
81.8,306.51
81.9,306.4854
82.0,306.4882
82.1,306.4982
82.2,306.45128712871286
82.3,306.4157
82.4,306.45050000000003
82.5,306.4762
82.6,306.4557
82.7,306.4338
82.8,306.4861386138614
82.9,306.508
83.0,306.51800000000003
83.1,306.48
83.2,306.534
83.3,306.56600000000003
83.4,306.52247524752477
83.5,306.5021207920792
83.6,306.5079
83.7,306.4468
83.8,306.4221
83.9,306.4279
84.0,306.4142
84.1,306.4649871287129
84.2,306.4644
84.3,306.4132
84.4,306.43899999999996
84.5,306.4344
84.6,306.47679999999997
84.7,306.50559999999996
84.8,306.549
84.9,306.6063366336634
85.0,306.6046
85.1,306.523
85.2,306.4769
85.3,306.5624
85.4,306.59
85.5,306.6362
85.6,306.6346762376238
85.7,306.66042376237624
85.8,306.62440000000004
85.9,306.5644
86.0,306.5804
86.1,306.6508
86.2,306.6776
86.3,306.6268
86.4,306.579900990099
86.5,306.54
86.6,306.5075
86.7,306.4775
86.8,306.47749999999996
86.9,306.4875
87.0,306.53499999999997
87.1,306.5125
87.2,306.5222772277228
87.3,306.5892
87.4,306.61
87.5,306.6174
87.6,306.6644
87.7,306.6578
87.8,306.687
87.9,306.69267326732677
88.0,306.6535
88.1,306.65459999999996
88.2,306.6819
88.3,306.617
88.4,306.6119
88.5,306.693
88.6,306.7127
88.7,306.73168316831686
88.8,306.6968
88.9,306.6728
89.0,306.6556
89.1,306.61400000000003
89.2,306.60720000000003
89.3,306.6172
89.4,306.6272
89.5,306.53019801980196
89.6,306.49
89.7,306.5326
89.8,306.5571
89.9,306.5742
90.0,306.6084
90.1,306.6481891089109
90.2,306.6950594059406
90.3,306.689
90.4,306.70799999999997
90.5,306.734
90.6,306.733
90.7,306.72299999999996
90.8,306.706
90.9,306.67920792079207
91.0,306.6769
91.1,306.6317
91.2,306.5962
91.3,306.5969
91.4,306.6207
91.5,306.6093
91.6,306.6273267326733
91.7,306.6128
91.8,306.6476
91.9,306.64279999999997
92.0,306.562
92.1,306.57079999999996
92.2,306.6104
92.3,306.62673267326727
92.4,306.5764
92.5,306.5701
92.6,306.5733
92.7,306.6035
92.8,306.5932
92.9,306.5532
93.0,306.6137
93.1,306.61683168316836
93.2,306.5736
93.3,306.5666
93.4,306.5964
93.5,306.6298
93.6,306.6268
93.7,306.62
93.8,306.62653465346534
93.9,306.6495
94.0,306.608
94.1,306.58
94.2,306.619
94.3,306.64
94.4,306.6335
94.5,306.6557425742574
94.6,306.6378574257426
94.7,306.6456
94.8,306.6472
94.9,306.6528
95.0,306.6984
95.1,306.7328
95.2,306.7147168316832
95.3,306.6810267326733
95.4,306.6511
95.5,306.6463
95.6,306.6311
95.7,306.6074
95.8,306.60630000000003
95.9,306.6351376237624
96.0,306.5693623762376
96.1,306.4952
96.2,306.4862
96.3,306.49
96.4,306.459
96.5,306.4834
96.6,306.54069306930694
96.7,306.5722
96.8,306.6044
96.9,306.5834
97.0,306.6332
97.1,306.7349
97.2,306.8005
97.3,306.82
97.4,306.85019801980195
97.5,306.852
97.6,306.834
97.7,306.806
97.8,306.82
97.9,306.86400000000003
98.0,306.82059405940595
98.1,306.7681188118812
98.2,306.7423
98.3,306.7477
98.4,306.7246
98.5,306.6764
98.6,306.65409999999997
98.7,306.6734247524752
98.8,306.6610415841584
98.9,306.6168
99.0,306.5942
99.1,306.59000000000003
99.2,306.5842
99.3,306.59159999999997
99.4,306.59425742574257
99.5,306.6013574257426
99.6,306.59860000000003
99.7,306.5444
99.8,306.5328
99.9,306.57280000000003
100.0,306.6014
100.1,306.5930693069307
100.2,306.58000000000004
100.3,306.6136
100.4,306.668
100.5,306.65639999999996
100.6,306.6356
100.7,306.7016
100.8,306.7276
100.9,306.67118811881187
101.0,306.6675
101.1,306.712
101.2,306.741
101.3,306.7005
101.4,306.638
101.5,306.6255
101.6,306.63
101.7,306.5706
101.8,306.5308
101.9,306.56143960396037
102.0,306.58525346534657
102.1,306.5635
102.2,306.55060000000003
102.3,306.59180000000003
102.4,306.6359
102.5,306.6553
102.6,306.6547
102.7,306.6921376237624
102.8,306.7196
102.9,306.6996
103.0,306.6848
103.1,306.6696
103.2,306.6704
103.3,306.6748
103.4,306.6648
103.5,306.6960396039604
103.6,306.73
103.7,306.6943
103.8,306.6702
103.9,306.7412
104.0,306.8
104.1,306.80510000000004
104.2,306.8049504950495
104.3,306.78
104.4,306.77
104.5,306.745
104.6,306.71
104.7,306.765
104.8,306.81
104.9,306.7356435643564
105.0,306.6651
105.1,306.6502
105.2,306.6743
105.3,306.7149
105.4,306.7102
105.5,306.70475445544554
105.6,306.72925148514855
105.7,306.702
105.8,306.6548
105.9,306.6648
106.0,306.67
106.1,306.6796
106.2,306.6516
106.3,306.61
106.4,306.6006
106.5,306.5947
106.6,306.6
106.7,306.6
106.8,306.6094
106.9,306.6106
107.0,306.6046534653466
107.1,306.61
107.2,306.6284
107.3,306.673
107.4,306.6862
107.5,306.6838
107.6,306.7184
107.7,306.7262
107.8,306.7145544554455
107.9,306.72
108.0,306.72
108.1,306.7335
108.2,306.7455
108.3,306.71299999999997
108.4,306.689
108.5,306.7
108.6,306.656
108.7,306.6044
108.8,306.6144
108.9,306.6288
109.0,306.6444
109.1,306.6544
109.2,306.6512
109.3,306.66585643564355
109.4,306.6613
109.5,306.6444
109.6,306.7287
109.7,306.77570000000003
109.8,306.75710000000004
109.9,306.7314
110.0,306.71148514851484
110.1,306.7252
110.2,306.74739999999997
110.3,306.7426
110.4,306.78520000000003
110.5,306.79060000000004
110.6,306.7206
110.7,306.68831683168315
110.8,306.6917415841584
110.9,306.7128
111.0,306.7723
111.1,306.749
111.2,306.6941
111.3,306.67949999999996
111.4,306.63786237623765
111.5,306.6239405940594
111.6,306.662
111.7,306.69
111.8,306.656
111.9,306.634
112.0,306.622
112.1,306.62415841584163
112.2,306.6039
112.3,306.6178
112.4,306.6417
112.5,306.66
112.6,306.6327
112.7,306.5978
112.8,306.62544554455445
112.9,306.6614
113.0,306.6724
113.1,306.6486
113.2,306.6528
113.3,306.6938
113.4,306.69631287128715
113.5,306.6900623762376
113.6,306.7011
113.7,306.7274
113.8,306.7141
113.9,306.6626
114.0,306.65369999999996
114.1,306.6893069306931
114.2,306.722
114.3,306.672
114.4,306.6472
114.5,306.6492
114.6,306.63
114.7,306.6156
114.8,306.59712871287127
114.9,306.6205
115.0,306.64
115.1,306.598
115.2,306.534
115.3,306.567
115.4,306.5555
115.5,306.53425742574257
115.6,306.5834
115.7,306.5866
115.8,306.5596
115.9,306.4996
116.0,306.4396
116.1,306.44759999999997
116.2,306.54
116.3,306.5301
116.4,306.5265
116.5,306.5699
116.6,306.5867
116.7,307.96930000000015
116.8,312.56209999999993
116.9,318.84620000000024
117.0,327.05435643564374
117.1,336.3875999999993
117.2,348.81919999999974
117.3,363.64479999999975
117.4,378.9676000000012
117.5,394.00039999999973
117.6,408.68447128712813
117.7,422.62024356435677
117.8,434.1150999999994
117.9,442.65860000000055
118.0,449.97280000000023
118.1,456.2841999999998
118.2,458.73336633663376
118.3,459.825
118.4,459.735
118.5,459.779
118.6,459.803
118.7,459.807
118.8,459.770297029703
118.9,459.7145
119.0,459.7529
119.1,459.7542
119.2,459.74
119.3,459.7458
119.4,459.92240000000004
119.5,460.3228712871287
119.6,460.3412
119.7,460.3756
119.8,460.4264
119.9,460.5116
120.0,460.4676
120.1,460.4268
120.2,460.4810891089109
120.3,460.5154
120.4,460.37879999999996
120.5,459.9808
120.6,460.09639999999996
120.7,460.3192
120.8,460.2711
120.9,460.25509999999997
121.0,460.3794059405941
121.1,460.447
121.2,460.4204
121.3,460.45
121.4,460.59560000000005
121.5,461.01
121.6,460.9606772277228
121.7,460.8326485148515
121.8,460.92249999999996
121.9,461.06
122.0,461.0
122.1,461.01750000000004
122.2,461.07
122.3,461.07
122.4,460.9428
122.5,460.5304
122.6,460.63439999999997
122.7,461.0744
122.8,461.09360000000004
122.9,461.01
123.0,461.0051762376238
123.1,460.98310000000004
123.2,460.9554
123.3,461.05039999999997
123.4,461.4177
123.5,461.4077
123.6,461.23670000000004
123.7,460.6717821782178
123.8,460.61
123.9,460.6056
124.0,460.579
124.1,460.5444
124.2,460.6392
124.3,460.8562
124.4,460.63
124.5,460.63653465346533
124.6,460.6768
124.7,460.75469999999996
124.8,460.8247
124.9,460.8842
125.0,460.9168
125.1,460.9841376237624
125.2,460.9171485148515
125.3,460.572
125.4,460.464
125.5,460.528
125.6,460.73199999999997
125.7,460.7780396039604
125.8,460.7695188118812
125.9,460.7719
126.0,460.77430000000004
126.1,460.7519
126.2,460.7695
126.3,460.91069999999996
126.4,461.34376237623763
126.5,461.35468118811883
126.6,461.2742
126.7,461.02
126.8,461.002
126.9,460.9722
127.0,461.2298
127.1,461.3289108910891
127.2,461.3683
127.3,461.27500000000003
127.4,460.85659999999996
127.5,460.8502
127.6,460.8932
127.7,460.8515
127.8,460.8217821782178
127.9,460.8224
128.0,460.5088
128.1,460.4388
128.2,460.47279999999995
128.3,460.9584
128.4,460.95320000000004
128.5,460.9652
128.6,460.93524752475247
128.7,460.919
128.8,460.964
128.9,460.924
129.0,460.8915
129.1,460.906
129.2,460.916
129.3,460.77549999999997
129.4,460.74399999999997
129.5,460.72039603960394
129.6,460.7842
129.7,460.8058
129.8,460.78139999999996
129.9,460.7942
130.0,460.84520000000003
130.1,461.0098
130.2,461.028
130.3,460.7727722772277
130.4,460.81600000000003
130.5,460.99
130.6,460.9939
130.7,461.02520000000004
130.8,461.0587
130.9,461.04089999999997
131.0,460.954
131.1,460.7761
131.2,460.74099009900993
131.3,460.71840000000003
131.4,460.97360000000003
131.5,460.7824
131.6,460.8012
131.7,460.798
131.8,460.7136
131.9,460.746
132.0,460.8344118811881
132.1,461.1521237623762
132.2,461.08889999999997
132.3,461.0392999999999
132.4,460.71659999999997
132.5,460.7625619047619
132.6,460.7387619047619
132.7,461.07599999999996
132.8,461.1712
132.9,461.1996
133.0,461.3272
133.1,460.97180000000003
133.2,461.0054
133.3,461.0894059405941
133.4,461.0785
133.5,461.05150000000003
133.6,461.0645
133.7,460.76300000000003
133.8,460.6295
133.9,460.6135
134.0,460.49
134.1,460.491504950495
134.2,460.53176633663367
134.3,460.7496
134.4,460.74920000000003
134.5,460.97159999999997
134.6,461.01919999999996
134.7,461.2392
134.8,461.21879603960394
134.9,461.189903960396
135.0,461.19059999999996
135.1,461.20910000000003
135.2,461.17040000000003
135.3,460.8576
135.4,460.7725
135.5,460.5315
135.6,460.57198019801984
135.7,460.3173999999999
135.8,460.6818
135.9,460.7694
136.0,460.74
136.1,460.7412
136.2,460.79920792079207
136.3,460.7608
136.4,460.84
136.5,460.84350000000006
136.6,461.1912
136.7,461.30800000000005
136.8,461.1081
136.9,460.920099009901
137.0,460.93
137.1,460.88
137.2,460.90999999999997
137.3,461.25
137.4,461.2
137.5,461.3
137.6,461.279603960396
137.7,460.7779957184908
137.8,460.80591351351353
137.9,460.76599999999996
138.0,460.9184
138.1,460.984
138.2,460.9724
138.3,460.78702970297024
138.4,460.7426
138.5,460.68780000000004
138.6,460.6713
138.7,460.6178
138.8,460.60130000000004
138.9,460.6087
139.0,460.54970297029706
139.1,460.9871999999999
139.2,461.06
139.3,460.9826
139.4,460.9614
139.5,460.95140000000004
139.6,460.9842297029703
139.7,461.03251485148513
139.8,461.5415000000001
139.9,461.681
140.0,461.724
140.1,461.18600000000004
140.2,461.0985
140.3,461.0410891089109
140.4,461.0972
140.5,461.1268
140.6,461.39039999999994
140.7,461.4064
140.8,460.88759999999996
140.9,460.7564
141.0,460.791500990099
141.1,460.7751
141.2,460.7617
141.3,461.0339
141.4,461.0734
141.5,461.01189999999997
141.6,460.7759
141.7,460.7217
141.8,460.71178217821785
141.9,461.17025148514847
142.0,461.3028
142.1,461.392
142.2,461.4346
142.3,461.1858
142.4,461.1218
142.5,461.161
142.6,461.1862376237624
142.7,461.20619999999997
142.8,461.2019
142.9,460.97815575221233
143.0,460.856
143.1,460.79240000000004
143.2,460.77
143.3,460.838
143.4,461.3120000000001
